Time(s),CO%,Ar MFC (sccm),CO2 MFC (sscm),Temprature (°C)
1624.006843399955,0.02,50.01288986206055,51.43620300292969,28.1
1625.0046896999702,0.02,49.94211959838867,51.499488830566406,28.1
1626.0070938999997,0.01,50.03312301635742,51.36380386352539,28.1
1627.00655989995,0.01,49.965850830078125,51.52534866333008,28.1
1628.0092362999567,0.0,50.06682586669922,51.446075439453125,28.1
1629.004603999958,0.0,49.98386764526367,51.53388214111328,28.1
1630.0179755999707,0.0,49.98216247558594,51.405723571777344,28.1
1631.0079175999854,0.0,49.92518615722656,51.543968200683594,28.1
1632.0085923999432,0.0,49.98553466796875,51.39158248901367,28.1
1633.0042579,0.0,49.990264892578125,51.52509689331055,28.1
1634.0071059999755,0.01,50.029441833496094,51.408538818359375,28.1
1635.004526899953,0.01,50.00146484375,51.54639434814453,28.1
1636.0079825999564,0.0,50.00971221923828,51.42928695678711,28.1
1637.0080709999893,0.0,49.94507598876953,51.5203971862793,28.1
1638.0075267999782,0.01,49.96140670776367,51.46477127075195,28.1
1639.0071676999796,0.01,49.930240631103516,51.50267028808594,28.1
1640.0051218999433,0.01,49.97747802734375,51.41736602783203,28.1
1641.0052526999498,0.02,49.993343353271484,51.503448486328125,28.1
1642.0090171999764,0.02,50.02853012084961,51.39434814453125,28.0
1643.0049890999799,0.01,49.862579345703125,51.57952117919922,28.0
1644.004435699957,0.01,49.993507385253906,51.438724517822266,28.0
1645.0049109999673,0.01,49.97969436645508,51.58209991455078,28.0
1646.0063498999807,0.01,50.011932373046875,51.436946868896484,28.0
1647.0038712999667,0.01,50.002864837646484,51.605262756347656,28.0
1648.0053013999714,0.01,50.03202819824219,51.40261459350586,28.0
1649.0073153999983,0.01,50.03010559082031,51.46635437011719,28.0
1650.0065265999874,0.0,50.0077018737793,51.39979553222656,28.0
1651.00481329998,0.01,49.90830993652344,51.50558090209961,28.0
1652.004472599947,0.01,50.037742614746094,51.409217834472656,28.0
1653.0068637999939,0.01,50.05061340332031,51.57041549682617,28.0
1654.0047530999873,0.01,50.03097152709961,51.49249267578125,28.0
1655.0041590999463,0.01,49.966278076171875,51.628028869628906,28.0
1656.0054658999434,0.02,50.0992431640625,51.474876403808594,28.0
1657.006456699979,0.02,49.94773483276367,51.531429290771484,28.0
1658.0042228999664,0.01,49.95779037475586,51.339195251464844,28.0
1659.0060991999926,0.01,49.986759185791016,51.561607360839844,28.0
1660.007110699953,0.02,50.07355880737305,51.48407745361328,28.0
1661.0042218999588,0.01,49.9359016418457,51.575992584228516,28.0
1662.0054062999552,0.01,50.03621292114258,51.33454513549805,28.0
1663.003835599986,0.02,49.92890167236328,51.455265045166016,28.0
1664.0046733999625,0.02,50.058624267578125,51.40361022949219,28.0
1665.007485799957,0.02,49.989471435546875,51.52659606933594,28.0
1666.0069284999627,0.02,50.05669403076172,51.485774993896484,28.0
1667.013104499958,0.01,49.88045883178711,51.570316314697266,28.0
1668.0045793999452,0.02,50.02030563354492,51.466156005859375,28.0
1669.004892799945,0.02,49.98489761352539,51.565738677978516,28.0
1670.0050278999843,0.02,50.07155227661133,51.337608337402344,28.0
1671.0040071999538,0.02,50.02946853637695,51.490089416503906,28.0
1672.0047371999826,0.02,50.02971649169922,51.403316497802734,28.0
1673.0064518,0.01,49.959354400634766,51.53445053100586,28.0
1674.006653999968,0.01,50.07717514038086,51.48839569091797,28.0
1675.006154899951,0.01,49.933998107910156,51.62332534790039,28.0
1676.0044586999575,0.01,50.058204650878906,51.45652389526367,28.0
1677.004480399948,0.01,49.94900131225586,51.456871032714844,28.0
1678.0064215999446,0.02,50.00241470336914,51.43209457397461,28.0
1679.0046666999697,0.01,49.95457077026367,51.522212982177734,28.0
1680.0037210999872,0.01,50.05342102050781,51.47258377075195,28.0
1681.005613599962,0.01,49.953495025634766,51.58807373046875,28.0
1682.0048537999974,0.01,50.04994583129883,51.411476135253906,28.0
1683.0054272999987,0.01,49.85471725463867,51.5201530456543,28.0
1684.006236599991,0.01,50.1056022644043,51.476192474365234,28.0
1685.0067767999717,0.01,49.93290710449219,51.54277420043945,28.0
1686.0039898999967,0.01,50.06651306152344,51.34684753417969,28.0
1687.0052298999508,0.01,49.91527557373047,51.53094482421875,28.0
1688.0044338999433,0.01,50.0588264465332,51.42635726928711,28.0
1689.0044238999835,0.01,49.94706344604492,51.514774322509766,28.0
1690.004638399987,0.01,50.025970458984375,51.43168258666992,28.0
1691.0044007999822,0.01,49.97705841064453,51.57160186767578,28.0
1692.0046881999588,0.01,50.068031311035156,51.3885383605957,28.0
1693.0062531999429,0.01,49.91317367553711,51.504615783691406,28.0
1694.0065679999534,0.01,49.99237060546875,51.463966369628906,28.0
1695.0057602999732,0.01,49.96274948120117,51.454917907714844,28.0
1696.0090221999562,0.02,50.06361389160156,51.50552749633789,28.0
1697.0044032000005,0.02,49.97433090209961,51.53915023803711,28.0
1698.0067027999903,0.02,50.008846282958984,51.43218994140625,28.0
1699.0079712999868,0.02,49.90886688232422,51.459388732910156,28.0
1700.005463599984,0.02,50.080116271972656,51.45813751220703,28.0
1701.0046939999447,0.02,49.93013000488281,51.5392951965332,28.0
1702.0042018999811,0.02,49.973236083984375,51.38820266723633,28.0
1703.0049160999479,0.02,49.97120666503906,51.46831512451172,28.0
1704.0048918999964,0.02,50.059814453125,51.44319534301758,28.0
1705.0113857999677,0.02,49.90087127685547,51.57252502441406,28.0
1706.006907699979,0.02,49.98928451538086,51.410587310791016,28.0
1707.0074722999707,0.02,49.94589614868164,51.543975830078125,28.0
1708.0052900999435,0.02,50.09926986694336,51.399234771728516,28.0
1709.0037984999944,0.02,49.95806884765625,51.411964416503906,28.0
1710.0066720999894,0.02,50.10226058959961,51.471561431884766,28.1
1711.007368599996,0.02,49.965087890625,51.54349136352539,28.1
1712.006097799982,0.02,50.06365203857422,51.3904914855957,28.1
1713.0076158999582,0.02,49.895233154296875,51.46946716308594,28.1
1714.0042878999957,0.02,50.01516342163086,51.453773498535156,28.1
1715.005151999998,0.02,49.97638702392578,51.58577346801758,28.1
1716.0066773999715,0.02,50.002811431884766,51.355472564697266,28.1
1717.0066902999533,0.02,50.04990005493164,51.44289016723633,28.1
1718.0184347999748,0.02,50.013031005859375,51.485084533691406,28.1
1719.007439799956,0.03,49.945281982421875,51.533756256103516,28.1
1720.0067009999766,0.03,50.036949157714844,51.453067779541016,28.1
1721.0044730999507,0.03,50.01728439331055,51.62012481689453,28.1
1722.005905399972,0.04,50.008670806884766,51.39263916015625,28.1
1723.005795199948,0.03,49.987281799316406,51.55966567993164,28.1
1724.0056290999637,0.03,49.96807861328125,51.377418518066406,28.1
1725.0054595999536,0.03,49.987430572509766,51.59519958496094,28.1
1726.0044524999685,0.03,50.07708740234375,51.37932586669922,28.1
1727.0081620999845,0.03,49.93243408203125,51.51123046875,28.1
1728.0044785999926,0.03,50.05478286743164,51.3687744140625,28.1
1729.0056564999977,0.03,49.99713134765625,51.47516632080078,28.1
1730.0052330999752,0.03,50.051185607910156,51.450016021728516,28.1
1731.0102314999676,0.03,49.94401931762695,51.60020065307617,28.1
1732.0049952999689,0.02,50.007076263427734,51.40361022949219,28.1
1733.0066938999807,0.02,49.93966293334961,51.51747131347656,28.1
1734.0063938999665,0.02,50.00176239013672,51.47054672241211,28.1
1735.004579099943,0.03,49.945011138916016,51.50944137573242,28.1
1736.0090333999833,0.03,49.994720458984375,51.46771240234375,28.1
1737.0044384999783,0.02,50.020809173583984,51.5135383605957,28.1
1738.0079969999497,0.02,50.02466583251953,51.411041259765625,28.1
1739.0083020999446,0.03,49.87076187133789,51.50417709350586,28.1
1740.006260999944,0.03,50.0234489440918,51.502052307128906,28.1
1741.0063212999958,0.03,49.975101470947266,51.56250762939453,28.1
1742.0075197999831,0.03,50.00288391113281,51.366703033447266,28.1
1743.022744399961,0.03,49.94748306274414,51.59453582763672,28.1
1744.006813099957,0.03,50.024784088134766,51.45613098144531,28.1
1745.0080174999894,0.03,49.9689826965332,51.56928253173828,28.1
1746.0062735999818,0.03,50.03959655761719,51.33095932006836,28.1
1747.0048875999637,0.03,49.91899108886719,51.47420120239258,28.1
1748.006278499961,0.03,50.04771041870117,51.4375114440918,28.1
1749.0084535999922,0.03,49.9565315246582,51.60028839111328,28.1
1750.0073118999717,0.03,50.00554656982422,51.42645263671875,28.1
1751.005330999964,0.03,50.05063247680664,51.496246337890625,28.1
1752.0074984999956,0.03,49.983516693115234,51.432010650634766,28.1
1753.0049216999905,0.04,50.02030563354492,51.48801803588867,28.1
1754.0050956999767,0.04,50.02907943725586,51.359130859375,28.1
1755.0082243999932,0.04,49.91999435424805,51.49266052246094,28.1
1756.0137592999963,0.04,50.060054779052734,51.4059944152832,28.1
1757.009097299946,0.04,50.05733108520508,51.497337341308594,28.1
1758.0054537999677,0.04,50.1571044921875,51.47755813598633,28.1
1759.0053246999742,0.04,49.93899917602539,51.565616607666016,28.1
1760.0045437999652,0.04,50.04634094238281,51.51247787475586,28.1
1761.006225399964,0.04,49.91248321533203,51.484153747558594,28.1
1762.005616199982,0.03,50.0701904296875,51.40806198120117,28.1
1763.0045768999844,0.04,49.97760772705078,51.59117889404297,28.1
1764.006270999962,0.04,50.02452087402344,51.41924285888672,28.1
1765.0066914999625,0.03,49.94895553588867,51.51008224487305,28.1
1766.0075386999524,0.04,49.965145111083984,51.43271255493164,28.1
1767.003921399999,0.04,49.953758239746094,51.55918502807617,28.1
1768.0054583999445,0.04,49.98606491088867,51.42800521850586,28.1
1769.0062051999848,0.04,49.9314079284668,51.52558517456055,28.1
1770.0062802999746,0.04,50.06686019897461,51.396583557128906,28.1
1771.0084157999954,0.03,49.95832824707031,51.533470153808594,28.1
1772.0063119999832,0.03,50.00276184082031,51.44660568237305,28.1
1773.0053529999568,0.03,49.925384521484375,51.54031753540039,28.1
1774.0044581999537,0.02,50.074798583984375,51.43230438232422,28.1
1775.0061527999933,0.03,49.9437141418457,51.536136627197266,28.1
1776.0054922999698,0.03,50.062530517578125,51.43428039550781,28.1
1777.007835299999,0.03,49.931400299072266,51.45733642578125,28.1
1778.0079482999863,0.03,50.08727264404297,51.506629943847656,28.1
1779.0037858999567,0.03,50.02660369873047,51.49451446533203,28.1
1780.0051474999636,0.03,49.96036911010742,51.40211868286133,28.1
1781.01659189997,0.03,49.94792938232422,51.553070068359375,28.1
1782.0075757999439,0.03,50.05171585083008,51.510772705078125,28.1
1783.0080737999524,0.03,49.92137145996094,51.56058120727539,28.1
1784.0046770999907,0.03,50.01667785644531,51.50518035888672,28.1
1785.0081657999544,0.03,49.97480010986328,51.565269470214844,28.1
1786.004728299973,0.03,49.972190856933594,51.398841857910156,28.1
1787.0042682999629,0.03,49.91631317138672,51.58937072753906,28.1
1788.0041545999702,0.03,50.03508377075195,51.42795944213867,28.1
1789.0047222999856,0.03,50.021324157714844,51.58279037475586,28.1
1790.0047674999805,0.02,50.1164436340332,51.45167922973633,28.1
1791.0061195999733,0.03,49.94709777832031,51.46775817871094,28.1
1792.0039962999872,0.03,50.03608703613281,51.433013916015625,28.1
1793.0046106999507,0.02,49.97309494018555,51.54899978637695,28.1
1794.0147667999845,0.02,50.074928283691406,51.430965423583984,28.1
1795.0049100999604,0.02,49.94851303100586,51.67904281616211,28.1
1796.004238399968,0.02,50.068748474121094,51.44417953491211,28.1
1797.0069727999507,0.02,49.925804138183594,51.55541229248047,28.1
1798.0062177999644,0.02,50.120338439941406,51.43013381958008,28.1
1799.0071378999855,0.02,49.9131965637207,51.48271942138672,28.1
1800.0048429999733,0.02,50.00554275512695,51.42158126831055,28.1
1801.0064481999725,0.02,49.912837982177734,51.58794403076172,28.1
1802.0079538999707,0.02,50.022857666015625,51.48673629760742,28.1
1803.0045340999495,0.02,49.93278884887695,51.47858428955078,28.1
1804.0051525999443,0.02,50.07261276245117,51.467689514160156,28.1
1805.0044090999872,0.02,49.94688415527344,51.53190994262695,28.1
1806.021656799945,0.02,50.01111602783203,51.368072509765625,28.1
1807.0042163999751,0.02,49.9194221496582,51.594871520996094,28.1
1808.0065717999823,0.02,50.06159210205078,51.4529914855957,28.1
1809.0067634999868,0.02,49.98529815673828,51.47211456298828,28.1
1810.0058845999883,0.02,49.99166488647461,51.449520111083984,28.1
1811.0042481999844,0.02,49.99313735961914,51.59193801879883,28.1
1812.0077878999873,0.02,49.96650314331055,51.43110275268555,28.1
1813.0070788999437,0.02,49.93195724487305,51.543296813964844,28.1
1814.005369099963,0.02,50.029998779296875,51.44307327270508,28.1
1815.004950099974,0.02,49.97541809082031,51.612247467041016,28.1
1816.006905599963,0.02,50.01103973388672,51.40156173706055,28.1
1817.0065120999934,0.02,49.96044158935547,51.473777770996094,28.1
1818.006946599984,0.03,50.07380294799805,51.3660888671875,28.1
1819.0221207999857,0.03,50.006072998046875,51.649139404296875,28.1
1820.007043199963,0.03,50.03546905517578,51.40243148803711,28.1
1821.005454899976,0.03,49.92435073852539,51.55740737915039,28.1
1822.0040254999767,0.03,50.01603698730469,51.367759704589844,28.1
1823.0054307999671,0.03,49.92637634277344,51.60183334350586,28.1
1824.0065089999698,0.03,50.054039001464844,51.393104553222656,28.1
1825.0085508999764,0.03,49.94461441040039,51.522769927978516,28.1
1826.0077768999618,0.03,50.06660842895508,51.49263000488281,28.1
1827.0109623999451,0.03,49.90574645996094,51.54323959350586,28.1
1828.0049961999757,0.03,50.02156066894531,51.43302917480469,28.1
1829.0086254999624,0.03,49.94793701171875,51.66962432861328,28.1
1830.00753969996,0.03,50.05769348144531,51.45073699951172,28.1
1831.0062843999476,0.04,49.9515380859375,51.53821563720703,28.1
1832.0083172999439,0.04,50.036643981933594,51.465267181396484,28.1
1833.0088761999505,0.04,49.87097930908203,51.59298324584961,28.1
1834.0079203999485,0.04,50.08094787597656,51.435237884521484,28.1
1835.0059168999433,0.04,50.041446685791016,51.546478271484375,28.1
1836.0068921999773,0.03,50.0285758972168,51.478919982910156,28.1
1837.0070685999817,0.04,49.9732666015625,51.4837760925293,28.1
1838.0055459999712,0.04,49.96481704711914,51.51747131347656,28.1
1839.0070084999898,0.04,49.9846076965332,51.568782806396484,28.1
1840.0046320999973,0.04,50.04645919799805,51.355777740478516,28.1
1841.0042399999802,0.03,49.89204788208008,51.55323028564453,28.1
1842.0045775999897,0.04,50.04972457885742,51.528018951416016,28.1
1843.0048083000001,0.04,49.958709716796875,51.559234619140625,28.1
1844.0048245999496,0.03,50.05773162841797,51.512001037597656,28.1
1845.007027399959,0.03,49.981075286865234,51.58056640625,28.1
1846.0078508000006,0.04,50.05915832519531,51.422119140625,28.1
1847.0067869999912,0.04,49.88080978393555,51.5882682800293,28.1
1848.008046199975,0.03,50.08903121948242,51.35787582397461,28.1
1849.0071874999558,0.04,49.98680877685547,51.48685073852539,28.1
1850.005403099989,0.03,50.061981201171875,51.399208068847656,28.1
1851.0051843999536,0.03,49.93762969970703,51.48225784301758,28.1
1852.0076837999513,0.03,50.02228927612305,51.489593505859375,28.1
1853.0040397999692,0.03,49.93849563598633,51.55983352661133,28.1
1854.0047552999458,0.03,50.024085998535156,51.38334274291992,28.1
1855.0056229999755,0.03,49.996559143066406,51.535194396972656,28.1
1856.004315499973,0.03,50.05064392089844,51.49580764770508,28.1
1857.0229146999773,0.03,49.937828063964844,51.54799270629883,28.1
1858.0200694999658,0.02,50.064353942871094,51.44451904296875,28.1
1859.0054639999871,0.03,49.94511413574219,51.548927307128906,28.1
1860.0048581999727,0.03,49.978702545166016,51.40928649902344,28.1
1861.0056158999796,0.03,49.925777435302734,51.56867218017578,28.1
1862.0081589999609,0.02,50.052581787109375,51.49504470825195,28.1
1863.0043922999757,0.03,49.96205139160156,51.46738052368164,28.1
1864.0048583999742,0.03,50.02650451660156,51.4686164855957,28.1
1865.0059416999575,0.03,49.99551773071289,51.48927688598633,28.1
1866.0040322999703,0.03,49.98860168457031,51.385047912597656,28.1
1867.0042721999926,0.03,49.978973388671875,51.46942901611328,28.1
1868.0051996999537,0.03,50.109073638916016,51.50602722167969,28.1
